UID          PID    PPID  C STIME TTY          TIME CMD
root     3017519    3943  0 08:13 ?        00:00:15 [celery] <defunct>
root     3017984    3943  0 08:13 ?        00:00:14 [celery] <defunct>
root     3018467    3943  0 08:14 ?        00:00:15 [celery] <defunct>
root     3019353    3943  0 08:16 ?        00:00:12 [celery] <defunct>
root     3019754    3943  0 08:16 ?        00:00:16 [celery] <defunct>
root     3020177    3943  0 08:17 ?        00:00:13 [celery] <defunct>
root     3020764    3943  0 08:18 ?        00:00:12 [celery] <defunct>
1337     3021229    7015  0 08:19 ?        00:00:58 swoole_http_server: worker process for Bammby
root     3022366    3943  0 08:21 ?        00:00:12 [celery] <defunct>
root     3023695    3943  0 08:23 ?        00:00:14 [celery] <defunct>
root     3024119    3943  0 08:23 ?        00:00:11 [celery] <defunct>
root     3025023    3943  0 08:25 ?        00:00:13 [celery] <defunct>
root     3025463    3943  0 08:26 ?        00:00:19 [celery] <defunct>
1337     3025710   16774  1 08:26 ?        00:01:38 swoole_http_server: task worker process for VenMail
root     3025896    3943  0 08:26 ?        00:00:12 [celery] <defunct>
1337     3026058   16774  1 08:26 ?        00:01:52 swoole_http_server: task worker process for VenMail
root     3026285    3943  0 May30 ?        00:00:11 [celery] <defunct>
1337     3026792   16774  1 08:28 ?        00:01:41 swoole_http_server: task worker process for VenMail
root     3027254    3943  0 08:28 ?        00:00:11 [celery] <defunct>
root     3028241    3943  0 08:30 ?        00:00:17 [celery] <defunct>
root     3029101    3943  0 08:31 ?        00:00:21 [celery] <defunct>
root     3029996    3943  0 08:33 ?        00:00:20 [celery] <defunct>
root     3030198       2  0 08:33 ?        00:00:58 [kworker/19:2-cgroup_destroy]
1337     3030346   16774  1 08:33 ?        00:01:33 swoole_http_server: task worker process for VenMail
root     3031338    3943  0 08:35 ?        00:00:14 [celery] <defunct>
root     3032168    3943  0 08:36 ?        00:00:15 [celery] <defunct>
root     3032597    3943  0 08:37 ?        00:00:19 [celery] <defunct>
1337     3032801    7015  1 08:37 ?        00:01:48 swoole_http_server: worker process for Bammby
root     3033086    3943  0 08:38 ?        00:00:20 [celery] <defunct>
1337     3033420    7006  1 08:38 ?        00:01:15 swoole_http_server: worker process for Bammby
root     3033659    3943  0 08:38 ?        00:00:17 [celery] <defunct>
root     3034090    3943  0 08:39 ?        00:00:31 [celery] <defunct>
root     3034505    3943  0 08:40 ?        00:00:30 [celery] <defunct>
1337     3035294   16774  1 08:41 ?        00:01:31 swoole_http_server: task worker process for VenMail
root     3035396    3943  0 08:41 ?        00:00:16 [celery] <defunct>
root     3036321    3943  0 08:43 ?        00:00:12 [celery] <defunct>
root     3037643    3943  0 08:45 ?        00:00:18 [celery] <defunct>
root     3038060    3943  0 08:45 ?        00:00:11 [celery] <defunct>
root     3038515    3943  0 08:46 ?        00:00:16 [celery] <defunct>
root     3038941    3943  0 08:47 ?        00:00:11 [celery] <defunct>
root     3039460    3943  0 08:48 ?        00:00:14 [celery] <defunct>
1337     3039850    3941  0 May30 ?        00:00:42 [ffmpeg] <defunct>
root     3040167       2  0 08:49 ?        00:00:32 [kworker/2:0-mm_percpu_wq]
root     3040331    3943  0 08:49 ?        00:00:22 [celery] <defunct>
root     3040811    3943  0 08:50 ?        00:00:12 [celery] <defunct>
root     3041273    3943  0 08:50 ?        00:00:12 [celery] <defunct>
root     3042139    3943  0 08:52 ?        00:00:12 [celery] <defunct>
root     3042602    3943  0 08:53 ?        00:00:14 [celery] <defunct>
root     3043122    3943  0 Jun09 ?        00:00:09 [celery] <defunct>
root     3043461    3943  0 08:54 ?        00:00:16 [celery] <defunct>
1337     3043976    7741  1 08:55 ?        00:01:07 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:cpu-intensive --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=images --sleep=3 --timeout=3600 --tries=2 --rest=0
1337     3044080   16774  1 08:55 ?        00:01:18 swoole_http_server: task worker process for VenMail
root     3045559    3943  0 08:57 ?        00:00:16 [celery] <defunct>
1337     3045887    7006  0 08:58 ?        00:00:40 swoole_http_server: worker process for Bammby
1337     3046243    6993  1 08:58 ?        00:01:01 swoole_http_server: worker process for Bammby
1337     3046399   16774  1 08:59 ?        00:01:09 swoole_http_server: task worker process for VenMail
root     3047053    3943  0 09:00 ?        00:00:14 [celery] <defunct>
root     3047171    3941  0 09:00 ?        00:00:00 [stty] <defunct>
root     3047542       2  0 09:00 ?        00:00:20 [kworker/9:1-mm_percpu_wq]
root     3047593    3943  0 09:00 ?        00:00:11 [celery] <defunct>
1337     3048597   16774  1 09:02 ?        00:01:05 swoole_http_server: task worker process for VenMail
root     3049422    3943  0 Jun06 ?        00:00:10 [celery] <defunct>
root     3049840    3943  0 09:04 ?        00:00:16 [celery] <defunct>
root     3051114    3943  0 Jun03 ?        00:00:16 [celery] <defunct>
root     3051593    3943  0 09:07 ?        00:00:14 [celery] <defunct>
root     3052014    3943  0 09:07 ?        00:00:18 [celery] <defunct>
root     3052237    3943  0 Jun03 ?        00:00:14 [celery] <defunct>
root     3052513    3943  0 09:08 ?        00:00:13 [celery] <defunct>
root     3053432    3943  0 09:10 ?        00:00:17 [celery] <defunct>
1337     3053521 1651482  0 09:10 ?        00:00:44 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=vmi2172335contaboservernet-KlN1:discovery-supervisor --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=discovery --sleep=3 --timeout=3600 --tries=1 --rest=0
1337     3053617   16774  1 09:10 ?        00:01:07 swoole_http_server: task worker process for VenMail
root     3053873    3943  0 09:10 ?        00:00:21 [celery] <defunct>
root     3054298    3943  0 09:11 ?        00:00:17 [celery] <defunct>
root     3055142    3943  0 09:12 ?        00:00:14 [celery] <defunct>
root     3055427       2  0 09:13 ?        00:00:24 [kworker/7:2-mm_percpu_wq]
root     3056183    3943  0 09:14 ?        00:00:12 [celery] <defunct>
root     3057413    3943  0 09:16 ?        00:00:12 [celery] <defunct>
root     3058783    3943  0 May30 ?        00:00:14 [celery] <defunct>
root     3058879    3943  0 09:18 ?        00:00:21 [celery] <defunct>
root     3059269    3943  0 09:19 ?        00:00:15 [celery] <defunct>
1337     3059981   16774  1 09:20 ?        00:00:49 swoole_http_server: task worker process for VenMail
root     3060488       2  0 09:21 ?        00:00:21 [kworker/8:1-mm_percpu_wq]
root     3061047    3943  0 09:21 ?        00:00:14 [celery] <defunct>
root     3061495    3943  0 09:22 ?        00:00:13 [celery] <defunct>
root     3061506    3943  0 May30 ?        00:00:14 [celery] <defunct>
root     3062395    3943  0 09:24 ?        00:00:09 [celery] <defunct>
root     3062892    3943  0 09:24 ?        00:00:16 [celery] <defunct>
root     3063117       2  0 09:25 ?        00:00:18 [kworker/1:1-mm_percpu_wq]
root     3064159    3943  0 09:27 ?        00:00:21 [celery] <defunct>
root     3064558    3943  0 09:27 ?        00:00:13 [celery] <defunct>
root     3065513    3943  0 09:29 ?        00:00:13 [celery] <defunct>
root     3065620       2  0 09:29 ?        00:00:18 [kworker/22:1-rcu_par_gp]
root     3065859       2  0 09:29 ?        00:00:20 [kworker/23:0-events]
root     3065899    3943  0 09:29 ?        00:00:13 [celery] <defunct>
1337     3066029   16774  1 09:30 ?        00:00:50 swoole_http_server: task worker process for VenMail
root     3066314       2  0 09:30 ?        00:00:14 [kworker/0:0-rcu_par_gp]
root     3067324    3943  0 09:32 ?        00:00:25 [celery] <defunct>
root     3068655    3943  0 09:34 ?        00:00:13 [celery] <defunct>
root     3069054    3943  0 09:34 ?        00:00:16 [celery] <defunct>
root     3069519    3943  0 09:35 ?        00:00:22 [celery] <defunct>
root     3070386    3943  0 09:36 ?        00:00:21 [celery] <defunct>
root     3071311    3943  0 09:38 ?        00:00:17 [celery] <defunct>
root     3071814    3943  0 09:39 ?        00:00:31 [celery] <defunct>
root     3072151    3943  0 09:39 ?        00:00:16 [celery] <defunct>
root     3072709    3943  0 09:40 ?        00:00:12 [celery] <defunct>
1337     3073555    4062  0 Jun03 ?        00:00:02 [php] <defunct>
root     3073825       2  0 09:42 ?        00:00:15 [kworker/10:0-mm_percpu_wq]
root     3073875       2  0 09:42 ?        00:00:10 [kworker/16:0-rcu_par_gp]
root     3073985    3943  0 09:42 ?        00:00:12 [celery] <defunct>
1337     3074419   16774  1 09:43 ?        00:00:34 swoole_http_server: task worker process for VenMail
1337     3074451   16774  4 09:43 ?        00:02:12 swoole_http_server: worker process for VenMail
root     3075312    3943  0 09:44 ?        00:00:16 [celery] <defunct>
root     3075424       2  0 09:44 ?        00:00:11 [kworker/18:2-events]
root     3075855       2  1 09:45 ?        00:00:48 [kworker/u48:4-events_unbound]
root     3075889    3943  0 09:45 ?        00:00:14 [celery] <defunct>
1337     3075993    7740  1 09:45 ?        00:00:41 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-default --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-default --sleep=3 --timeout=30 --tries=3 --rest=0
root     3076131       2  0 09:45 ?        00:00:10 [kworker/14:2-rcu_par_gp]
root     3076962    3943  0 09:47 ?        00:00:10 [celery] <defunct>
root     3077383    3943  0 09:47 ?        00:00:12 [celery] <defunct>
1337     3077385    6958  0 09:47 ?        00:00:24 swoole_http_server: worker process for Bammby
root     3077877    3943  0 09:48 ?        00:00:10 [celery] <defunct>
root     3078684    3943  0 09:49 ?        00:00:11 [celery] <defunct>
root     3079157    3943  0 09:50 ?        00:00:09 [celery] <defunct>
root     3079556    3943  0 09:51 ?        00:00:11 [celery] <defunct>
root     3079960    3943  0 09:52 ?        00:00:12 [celery] <defunct>
root     3080858    3943  0 09:53 ?        00:00:09 [celery] <defunct>
1337     3081110    7718  1 09:53 ?        00:00:33 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     3081112    7718  1 09:53 ?        00:00:24 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     3081607    7741  1 09:54 ?        00:00:25 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:cpu-intensive --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=verification --sleep=3 --timeout=3600 --tries=2 --rest=0
1337     3081634    3941  4 09:54 ?        00:01:46 [ffmpeg] <defunct>
root     3081752       2  0 09:54 ?        00:00:09 [kworker/16:2-inode_switch_wbs]
root     3081964       2  0 09:55 ?        00:00:14 [kworker/21:1-events]
root     3082129       2  0 09:55 ?        00:00:07 [kworker/20:1-rcu_par_gp]
1337     3082142    7748  1 09:55 ?        00:00:26 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:runner --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=runner --sleep=3 --timeout=60 --tries=1 --rest=0
1337     3082412    6993  0 09:55 ?        00:00:21 swoole_http_server: task worker process for Bammby
root     3083280    3943  0 09:57 ?        00:00:20 [celery] <defunct>
1337     3083387    7006  0 09:57 ?        00:00:21 swoole_http_server: task worker process for Bammby
root     3083592       2  0 09:57 ?        00:00:12 [kworker/8:2-mm_percpu_wq]
root     3084050       2  0 09:58 ?        00:00:15 [kworker/3:1-mm_percpu_wq]
1337     3084406    3941  0 May30 ?        00:00:34 [ffmpeg] <defunct>
root     3084456       2  0 09:58 ?        00:00:07 [kworker/6:0-rcu_par_gp]
root     3084457       2  0 09:58 ?        00:00:14 [kworker/22:0-events]
1337     3085297    6958  0 10:00 ?        00:00:19 swoole_http_server: task worker process for Bammby
root     3085372       2  2 10:00 ?        00:00:49 [kworker/u48:1-events_unbound]
root     3085430       2  0 10:00 ?        00:00:09 [kworker/5:1-rcu_par_gp]
1337     3085488    7015  0 10:00 ?        00:00:15 swoole_http_server: worker process for Bammby
root     3085949       2  0 10:01 ?        00:00:08 [kworker/20:2-mm_percpu_wq]
root     3086040    3943  0 10:01 ?        00:00:07 [celery] <defunct>
root     3086163       2  0 10:01 ?        00:00:03 [kworker/7:0-mm_percpu_wq]
root     3086929    3943  0 10:03 ?        00:00:08 [celery] <defunct>
root     3087390    3943  0 10:04 ?        00:00:09 [celery] <defunct>
root     3087800    3943  0 10:04 ?        00:00:09 [celery] <defunct>
root     3088071       2  1 10:05 ?        00:00:33 [kworker/u48:6-events_unbound]
1337     3088626    6993  1 10:06 ?        00:00:17 swoole_http_server: task worker process for Bammby
root     3090125    3943  0 10:08 ?        00:00:11 [celery] <defunct>
root     3090214       2  0 10:08 ?        00:00:04 [kworker/4:1-rcu_par_gp]
root     3090291       2  0 10:08 ?        00:00:06 [kworker/13:0-rcu_par_gp]
root     3091658       2  0 10:10 ?        00:00:06 [kworker/17:2-mm_percpu_wq]
1337     3092243    7015  1 10:11 ?        00:00:15 swoole_http_server: task worker process for Bammby
1337     3092336    7015  0 10:11 ?        00:00:12 swoole_http_server: task worker process for Bammby
root     3092608       2  0 10:12 ?        00:00:05 [kworker/9:2-events]
root     3093852       2  0 10:14 ?        00:00:02 [kworker/11:0-mm_percpu_wq]
root     3094336     980  0 10:14 ?        00:00:00 sshd: venservant [priv]
venserv+ 3094379 3094336  0 10:14 ?        00:00:00 sshd: venservant@notty
venserv+ 3094387 3094379  0 10:14 ?        00:00:00 bash -c set -e cd /var/www/mailer_web git stash git checkout -f beta git pull -f cd /var/www/mailer_web/bootstrap/cache rm -rf *.php cd /var/www/mailer_web sudo chmod -R 777 storage bootstrap/cache cd /var/www/mailer_web/docker/ docker exec mailer_web yarn docker exec mailer_web yarn run build docker exec mailer_web php artisan migrate --force docker exec mailer_web php artisan route:clear docker exec mailer_web php artisan route:cache docker exec mailer_web php artisan octane:reload
root     3094457       2  0 10:14 ?        00:00:07 [kworker/4:0-cgwb_release]
root     3094511       2  2 10:15 ?        00:00:33 [kworker/u48:0-flush-8:0]
root     3094513    3943  1 10:15 ?        00:00:13 [celery] <defunct>
1337     3094877   16774  1 10:15 ?        00:00:12 swoole_http_server: task worker process for VenMail
root     3095103       2  0 10:15 ?        00:00:04 [kworker/15:0-events]
root     3096013       2  0 10:17 ?        00:00:03 [kworker/12:2-mm_percpu_wq]
root     3096713       2  0 10:18 ?        00:00:02 [kworker/14:1-mm_percpu_wq]
root     3097485       2  0 10:19 ?        00:00:04 [kworker/5:2-mm_percpu_wq]
1337     3097544    6958  1 10:19 ?        00:00:08 swoole_http_server: task worker process for Bammby
root     3097818       2  0 10:20 ?        00:00:02 [kworker/10:1-rcu_par_gp]
root     3098474       2  2 10:21 ?        00:00:17 [kworker/u48:2-events_unbound]
root     3098857       2  0 10:21 ?        00:00:01 [kworker/17:0-mm_percpu_wq]
root     3099656       2  0 10:23 ?        00:00:04 [kworker/12:0-mm_percpu_wq]
root     3100215       2  0 10:23 ?        00:00:00 [kworker/6:1-mm_percpu_wq]
root     3100282    3943  4 10:24 ?        00:00:28 [celery] <defunct>
1337     3100565   16774  1 10:24 ?        00:00:09 swoole_http_server: task worker process for VenMail
root     3100738    3943  2 10:24 ?        00:00:13 [celery] <defunct>
root     3100768       2  5 10:24 ?        00:00:31 [kworker/u48:5-events_unbound]
root     3100936       2  0 10:25 ?        00:00:04 [kworker/19:0-mm_percpu_wq]
1337     3101042    6993  3 10:25 ?        00:00:17 swoole_http_server: worker process for Bammby
root     3101060       2  1 10:25 ?        00:00:06 [kworker/11:2-mm_percpu_wq]
root     3101088       2  0 10:25 ?        00:00:04 [kworker/23:2-events]
root     3101216    3943  2 10:25 ?        00:00:11 [celery] <defunct>
root     3101231       2  0 10:25 ?        00:00:02 [kworker/1:2-mm_percpu_wq]
1337     3101258    3941  0 Jun06 ?        00:00:25 [ffmpeg] <defunct>
root     3101518       2  0 10:26 ?        00:00:01 [kworker/3:0-events_freezable]
root     3101612       2  0 10:26 ?        00:00:00 [kworker/18:0-mm_percpu_wq]
1337     3101748 1651484  1 10:26 ?        00:00:08 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=vmi2172335contaboservernet-KlN1:mail-supervisor --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=processing --sleep=3 --timeout=90 --tries=3 --rest=0
root     3101897       2  0 10:26 ?        00:00:02 [kworker/2:1-rcu_par_gp]
root     3101980       2  0 10:26 ?        00:00:02 [kworker/13:1-events]
root     3101991       2  0 10:26 ?        00:00:01 [kworker/21:0-mm_percpu_wq]
root     3102027       2  0 10:26 ?        00:00:01 [kworker/0:2-events]
root     3102400       2  0 10:27 ?        00:00:00 [kworker/15:1-rcu_par_gp]
root     3102420       2  0 10:27 ?        00:00:00 [kworker/22:2]
root     3102933    3943  3 10:28 ?        00:00:12 [celery] <defunct>
1337     3102961    3941  0 Jun03 ?        00:00:00 [ffprobe] <defunct>
1337     3102989    3941  0 Jun03 ?        00:00:40 [ffmpeg] <defunct>
1337     3103065    3941  0 Jun03 ?        00:00:02 [ffprobe] <defunct>
1337     3103081   16774 20 10:28 ?        00:01:08 swoole_http_server: worker process for VenMail
root     3103402    3943  6 10:28 ?        00:00:18 [celery] <defunct>
1337     3103596    7740  4 10:29 ?        00:00:12 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-default --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-default --sleep=3 --timeout=30 --tries=3 --rest=0
root     3103817       2  0 10:29 ?        00:00:00 [kworker/17:1]
root     3103845       2  1 10:29 ?        00:00:03 [kworker/6:2-mm_percpu_wq]
1337     3103972    3941  0 Jun03 ?        00:00:01 [ffprobe] <defunct>
root     3104072       1  0 10:29 ?        00:00:00 /usr/libexec/sssd/sssd_kcm --uid 0 --gid 0 --logger=files
1337     3104087    4062  0 May30 ?        00:00:03 [php] <defunct>
1337     3104100    3941  0 Jun03 ?        00:01:03 [ffmpeg] <defunct>
1337     3104101    3941  0 Jun03 ?        00:00:47 [ffmpeg] <defunct>
1337     3104104    3941  0 Jun03 ?        00:00:00 [ffprobe] <defunct>
root     3104363    3943  6 10:30 ?        00:00:13 [celery] <defunct>
1337     3104371    6958  1 10:30 ?        00:00:03 swoole_http_server: worker process for Bammby
root     3104432       2  0 10:30 ?        00:00:00 [kworker/9:0-mm_percpu_wq]
root     3104580       2  0 10:30 ?        00:00:00 [kworker/12:1]
1337     3104634    7740  4 10:30 ?        00:00:08 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-default --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-default --sleep=3 --timeout=30 --tries=3 --rest=0
1337     3104685    3941  0 Jun03 ?        00:01:06 [ffmpeg] <defunct>
1337     3104731    7006  0 10:30 ?        00:00:01 swoole_http_server: worker process for Bammby
root     3104736       2  0 10:30 ?        00:00:01 [kworker/19:1-rcu_par_gp]
root     3104911    3943 11 10:30 ?        00:00:21 [celery] <defunct>
root     3104918       2  0 10:30 ?        00:00:00 [kworker/23:1]
root     3104961       2  0 10:31 ?        00:00:00 [kworker/22:3]
root     3105184       2  0 10:31 ?        00:00:00 [kworker/3:2]
root     3105253       2  0 10:31 ?        00:00:00 [kworker/1:0]
root     3105392       2  0 10:31 ?        00:00:00 [kworker/14:0-rcu_par_gp]
1337     3105468   16774  3 10:31 ?        00:00:04 swoole_http_server: task worker process for VenMail
root     3105500       2  0 10:31 ?        00:00:00 [kworker/2:2]
1337     3105556 1651490  2 10:31 ?        00:00:03 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=vmi2172335contaboservernet-KlN1:ai-supervisor --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=ai-processing --sleep=3 --timeout=300 --tries=2 --rest=0
root     3105622       2  1 10:32 ?        00:00:01 [kworker/10:2-mm_percpu_wq]
90       3105645 4021694  0 10:32 ?        00:00:00 dovecot/auth
root     3105682       2  0 10:32 ?        00:00:00 [kworker/4:2-rcu_par_gp]
root     3105717       2  0 10:32 ?        00:00:00 [kworker/11:1-rcu_par_gp]
root     3105742       2  0 10:32 ?        00:00:00 [kworker/0:1]
root     3105775       2  0 10:32 ?        00:00:00 [kworker/21:2]
root     3105786 4021694  0 10:32 ?        00:00:00 dovecot/auth -w
root     3105826       2  0 10:32 ?        00:00:00 [kworker/8:0-mm_percpu_wq]
1337     3105949    3941  0 Jun03 ?        00:00:55 [ffmpeg] <defunct>
1337     3106076    7006  2 10:32 ?        00:00:02 swoole_http_server: task worker process for Bammby
root     3106238       2  0 10:32 ?        00:00:00 [kworker/5:0]
venserv+ 3106271 3094387  0 10:32 ?        00:00:00 docker exec mailer_web yarn run build
root     3106306    3011  3 10:32 ?        00:00:02 node /usr/share/node_modules/yarn/bin/yarn.js run build
root     3106351 3106306  7 10:32 ?        00:00:04 /usr/local/bin/node /var/www/mailer_web/.yarn/releases/yarn-1.22.22.cjs run build
root     3106387       2  0 10:32 ?        00:00:00 [kworker/18:1]
root     3106445 3106351  0 10:33 ?        00:00:00 /bin/sh -c tsc && vite build && node scripts/generate-app-version.js
root     3106446 3106445 99 10:33 ?        00:01:16 /usr/local/bin/node /var/www/mailer_web/node_modules/.bin/tsc
1337     3106453 1651481 15 10:33 ?        00:00:09 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=vmi2172335contaboservernet-KlN1:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=1 --rest=0
root     3106471       2  0 10:33 ?        00:00:00 [kworker/20:0]
1337     3106512    3941  0 Jun03 ?        00:01:07 [ffmpeg] <defunct>
root     3106776       2  0 10:33 ?        00:00:00 [kworker/16:1]
root     3106839       2  2 10:33 ?        00:00:00 [kworker/13:2-mm_percpu_wq]
redis    3106908    1303 83 10:33 ?        00:00:19 redis-rdb-bgsave *:6379
1337     3106985    3941  0 Jun03 ?        00:00:34 [ffmpeg] <defunct>
1337     3106994    3941  0 Jun03 ?        00:00:03 [ffprobe] <defunct>
root     3107073       2  0 10:33 ?        00:00:00 [kworker/7:1]
root     3107113     980  8 10:33 ?        00:00:00 sshd: venservant [priv]
venserv+ 3107139 3107113 10 10:33 ?        00:00:00 sshd: venservant@notty
1337     3107141    4062 99 10:33 ?        00:00:02 /usr/local/bin/php artisan schedule:run
venserv+ 3107143 3107139 60 10:33 ?        00:00:01 ps -ef
root     3107209 1651315  0 10:34 ?        00:00:00 php /var/www/mailer_web/artisan horizon:status
root     3107856    3943  0 Jun06 ?        00:00:11 [celery] <defunct>
root     3108288    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
root     3112663    3943  0 Jun03 ?        00:00:16 [celery] <defunct>
root     3114577    3943  0 Jun03 ?        00:00:14 [celery] <defunct>
root     3119482    3943  0 Jun03 ?        00:00:13 [celery] <defunct>
1337     3126485    3941  0 Jun09 ?        00:00:41 [ffmpeg] <defunct>
root     3132280    3943  0 May30 ?        00:00:14 [celery] <defunct>
1337     3138169    3941  0 Jun06 ?        00:00:40 [ffmpeg] <defunct>
1337     3144571    3941  0 Jun06 ?        00:00:30 [ffmpeg] <defunct>
1337     3158218    4062  0 Jun01 ?        00:00:01 [php] <defunct>
root     3163593    3941  0 May30 ?        00:00:00 [stty] <defunct>
root     3173658    3943  0 Jun01 ?        00:00:08 [celery] <defunct>
root     3174896    3943  0 Jun01 ?        00:00:18 [celery] <defunct>
1337     3177897    3941  0 Jun01 ?        00:00:47 [ffmpeg] <defunct>
1337     3177900    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
1337     3177941    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
1337     3178211    3941  0 Jun01 ?        00:00:01 [ffprobe] <defunct>
1337     3178212    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
1337     3178213    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
1337     3178425    3941  0 Jun01 ?        00:00:01 [ffprobe] <defunct>
1337     3178435    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
1337     3179495    3941  0 Jun01 ?        00:00:25 [ffmpeg] <defunct>
1337     3179882    3941  0 Jun01 ?        00:00:01 [ffprobe] <defunct>
1337     3179940    3941  0 Jun01 ?        00:00:58 [ffmpeg] <defunct>
1337     3180031    3941  0 Jun01 ?        00:00:48 [ffmpeg] <defunct>
1337     3180032    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
1337     3180253    3941  0 Jun01 ?        00:00:00 [ffprobe] <defunct>
root     3194315    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3197701    3941  0 Jun09 ?        00:00:33 [ffmpeg] <defunct>
1337     3209568    3941  0 Jun06 ?        00:00:41 [ffmpeg] <defunct>
1337     3219633    4206  0 Jun01 ?        00:00:00 [curl] <defunct>
root     3222630    3943  0 Jun06 ?        00:00:10 [celery] <defunct>
root     3239091    3943  0 Jun03 ?        00:00:19 [celery] <defunct>
root     3258948    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     3279889    3941  0 May30 ?        00:00:00 [ffprobe] <defunct>
root     3280856    3943  0 Jun03 ?        00:00:12 [celery] <defunct>
1337     3287783    4062  0 May30 ?        00:00:01 [php] <defunct>
1337     3291122    3941  0 Jun06 ?        00:00:27 [ffmpeg] <defunct>
1337     3294503    3941  0 Jun09 ?        00:00:28 [ffmpeg] <defunct>
1337     3300651    3941  0 May30 ?        00:00:00 [ffprobe] <defunct>
1337     3300698    3941  0 May30 ?        00:00:56 [ffmpeg] <defunct>
root     3300861    3943  0 Jun03 ?        00:00:11 [celery] <defunct>
1337     3301128    3941  0 May30 ?        00:00:02 [ffprobe] <defunct>
1337     3301333    3941  0 May30 ?        00:00:02 [ffprobe] <defunct>
1337     3301334    3941  0 May30 ?        00:00:02 [ffprobe] <defunct>
1337     3301501    3941  0 May30 ?        00:00:01 [ffprobe] <defunct>
1337     3303683    3941  0 Jun01 ?        00:01:10 [ffmpeg] <defunct>
1337     3304441    3941  0 Jun01 ?        00:00:02 [ffprobe] <defunct>
root     3317506    3943  0 May30 ?        00:00:08 [celery] <defunct>
1337     3319691    3941  0 Jun03 ?        00:00:38 [ffmpeg] <defunct>
root     3320212    3941  0 Jun03 ?        00:00:00 [stty] <defunct>
1337     3322824    3941  0 Jun09 ?        00:00:29 [ffmpeg] <defunct>
1337     3322894    3941  0 Jun09 ?        00:00:01 [ffprobe] <defunct>
root     3323352    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3328453    3941  0 Jun06 ?        00:00:45 [ffmpeg] <defunct>
root     3337110    3943  0 Jun06 ?        00:00:23 [celery] <defunct>
root     3338708    3943  0 Jun09 ?        00:00:10 [celery] <defunct>
1337     3339076    3941  0 Jun01 ?        00:00:32 [ffmpeg] <defunct>
root     3340472    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3348542    3941  0 May30 ?        00:01:13 [ffmpeg] <defunct>
1337     3357295    3946  0 Jun09 ?        00:00:00 [curl] <defunct>
1337     3360187    3941  0 Jun03 ?        00:01:17 [ffmpeg] <defunct>
root     3360518    3943  0 Jun03 ?        00:00:11 [celery] <defunct>
root     3363754    3943  0 Jun03 ?        00:00:15 [celery] <defunct>
1337     3363925    3941  0 Jun01 ?        00:01:14 [ffmpeg] <defunct>
1337     3364564    4543  0 Jun09 ?        00:00:00 [curl] <defunct>
1337     3366234    3941  0 Jun06 ?        00:00:30 [ffmpeg] <defunct>
1337     3374454    4206  0 Jun03 ?        00:00:00 [curl] <defunct>
1337     3377620    4206  0 Jun03 ?        00:00:00 [curl] <defunct>
